,ds,yhat_upper,yhat,yhat_lower
2831,2020-11-25,147.51227266911218,122.88838958808944,101.65695597939599
2832,2020-11-26,148.75466479979707,122.94158667286682,99.4015765625406
2833,2020-11-27,147.59781007765181,122.79859391830381,100.3317665071291
2834,2020-11-28,150.5895500304445,125.63188504037457,102.17407244138406
2835,2020-11-29,151.67176940116866,125.60355748880988,102.92164897110277
2836,2020-11-30,148.41327632449594,122.80583547528258,99.2060405437742
2837,2020-12-01,147.91416344312367,122.83749272886294,100.3340983199689
2838,2020-12-02,148.938761024804,122.70256519510345,99.87484936859136
2839,2020-12-03,149.7899538047884,122.74996615237691,99.79759498288612
2840,2020-12-04,148.28930044651793,122.60641991778418,100.76984046156262
2841,2020-12-05,151.28764371416398,125.44355347231519,103.36043185591998
2842,2020-12-06,152.4694128379668,125.42252471235476,101.5492864327088
2843,2020-12-07,149.00068663272233,122.63457389142289,100.07978645773339
2844,2020-12-08,149.3980722787582,122.67749453827004,99.50291465664061
